Hads	Hf	deltaHads ref=-2.196498800010886	deltaHf ref=-53.17345373055372
-1.879670311580412	-47.941613002131106	0.31682848843047395	5.231840728422611
-2.0893519643577747	-47.535712220612	0.10714683565311134	5.637741509941719
-2.186197081115097	-61.782303515317096	0.010301718895789236	-8.608849784763379
-2.163955054595135	-46.70754056190134	0.03254374541575089	6.465913168652378
-2.0630155456019565	-39.72794558363515	0.1334832544089295	13.44550814691857
-2.420497248414904	-76.78901170611928	-0.22399844840401784	-23.615557975565565
-2.090353883628268	-48.19656174793482	0.10614491638261825	4.976891982618895
-2.0942041084636003	-45.908131694684585	0.10229469154728577	7.265322035869133
-2.25285011541564	-61.12893700119915	-0.05635131540475413	-7.955483270645431
-2.155827691894956	-57.29168942181832	0.04067110811593011	-4.118235691264601
-2.0874168590526097	-59.6766736151765	0.10908194095827639	-6.50321988462278
-2.239196101494599	-47.49919304769375	-0.04269730148371309	5.674260682859966
-2.434944904409349	-55.87505429786381	-0.23844610439846292	-2.701600567310095
-2.3722097470308654	-54.654011877697485	-0.17571094701997936	-1.4805581471437677
-2.018521641730331	-29.10778027260676	0.17797715828055516	24.065673457946957
-2.1089949893648736	-39.15532766423442	0.08750381064601243	14.018126066319297
-2.3173695011646487	-54.91187714501501	-0.12087070115376264	-1.7384234144612947
-1.8571811126894318	-16.180233649199465	0.3393176873214543	36.99322008135425
-2.037376456777565	-34.18306003268765	0.15912234323332086	18.990393697866068
-2.3107047320809215	-74.08978394899731	-0.11420593207003549	-20.91633021844359
-2.3130635642446578	-62.45743707642745	-0.11656476423377171	-9.283983345873736
-2.278601804981008	-60.74956842407565	-0.08210300497012213	-7.57611469352193
-2.3871201674919575	-51.55434595523846	-0.1906213674810715	1.619107775315257
-2.310817260062322	-89.2454707087877	-0.11431846005143598	-36.07201697823399
-2.290084913431201	-70.69111365401659	-0.09358611342031509	-17.517659923462872
-2.272415766667109	-60.980873489139526	-0.07591696665622294	-7.807419758585809
-2.1099776442861184	-43.7642129900008	0.0865211557247676	9.409240740552917
-2.0256436699419282	-53.673581198120445	0.1708551300689578	-0.5001274675667275
-2.0479586658766493	-38.61056644852616	0.14854013413423672	14.56288728202756
-1.929505926615093	-38.92029756186426	0.26699287339579314	14.253156168689458
-2.21927573235007	-56.5611078916817	-0.022776932339183986	-3.3876541611279833
-2.4103269347106107	-74.01667848429324	-0.21382813469972461	-20.84322475373952
-2.064401497133076	-57.08809398228965	0.13209730287780985	-3.914640251735932
-2.093698451993987	-54.03717661135789	0.10280034801689908	-0.8637228808041755
-2.0257485762704164	-29.625872315306907	0.17075022374046966	23.54758141524681
-2.242151282960549	-63.767852605882496	-0.045652482949662954	-10.594398875328778
-2.023096655088011	-44.04198064879421	0.17340214492287487	9.13147308175951
-2.285847359453328	-55.33161885467811	-0.08934855944244191	-2.1581651241243947
-2.288814103230834	-66.28818875219866	-0.09231530321994796	-13.114735021644947
-2.214905187720433	-78.35792634296081	-0.018406387709546834	-25.18447261240709
-2.10993102833163	-46.77820934447519	0.08656777167925611	6.395244386078531
-2.140835761616472	-43.68974875652421	0.05566303839441389	9.483704974029507
-2.223828921036329	-63.59479632489038	-0.027330121025443077	-10.421342594336664
-2.02624820912024	-32.329309709233655	0.17025059089064598	20.844144021320062
-2.3036224427632987	-52.18074940519193	-0.1071236427524127	0.9927043253617853
-2.0487497994909063	-51.41515243474899	0.14774900051997975	1.7583012958047277
-2.0154806079808623	-64.76892172181161	0.18101819203002378	-11.595467991257891
-2.1707545410026796	-53.52918235993832	0.025744259008206427	-0.3557286293846005
-2.089768406294752	-18.03450935061761	0.10673039371613413	35.138944379936106
-2.353641480614897	-76.29104519774316	-0.15714268060401082	-23.117591467189442
-2.1759881019825116	-45.77529153170437	0.020510698028374463	7.398162198849349
-1.82777763082413	-32.68769265122393	0.368721169186756	20.48576107932979
-2.2131677489960566	-72.32415524723788	-0.016668948985170573	-19.150701516684165
-2.187284464656841	-45.919103707347716	0.009214335354045033	7.254350023206001
-2.072274720412679	-33.03122241619886	0.12422407959820703	20.14223131435486
-2.044210372667294	-45.2350589891482	0.15228842734359205	7.938394741405517
-2.1902580757741816	-46.030106715625465	0.006240724236704409	7.143347014928253
-2.3120974567136727	-60.61144597934651	-0.11559865670278668	-7.437992248792796
-1.9028662538039498	-44.63110590805988	0.29363254620693624	8.542347822493838
-2.223339881573338	-45.248902281391	-0.026841081562452018	7.9245514491627205
-2.3545315257506445	-53.63933076154606	-0.15803272573975846	-0.46587703099234545
-2.095475818903651	-24.889859519509912	0.10102298110723495	28.283594211043805
-2.4989832174615003	-68.70450021206938	-0.3024844174506143	-15.53104648151566
-2.488970283069648	-70.86500813646654	-0.2924714830587618	-17.691554405912825
-2.3509672743966803	-45.13361272581557	-0.15446847438579425	8.03984100473815
-2.4288843282847665	-71.49247164575789	-0.23238552827388048	-18.31901791520417
-2.208912540518213	-51.4436164975547	-0.01241374050732702	1.7298372329990173
-2.190155124408193	-82.45485420042093	0.006343675602693111	-29.281400469867208
-1.940134474367369	-26.31657394630679	0.2563643256435171	26.856879784246928
-2.182765495032072	-67.55930787684656	0.013733304978813976	-14.385854146292843
-2.2009134545805864	-44.26885319005336	-0.00441465456970036	8.904600540500354
-2.2389077896950766	-47.591951318506915	-0.0424089896841906	5.581502412046802
-1.942002878698986	-41.69506875451674	0.2544959213119	11.478384976036978
-2.296993928554002	-76.54122728953823	-0.10049512854311615	-23.36777355898451
-2.1753895395086147	-52.523952175787514	0.021109260502271354	0.6495015547662035
-2.203977888682857	-54.576347163828444	-0.0074790886719711125	-1.402893433274727
-2.2502673131530173	-57.01562518195675	-0.05376851314213127	-3.8421714514030327
-2.0486912717460655	-56.79955723129012	0.14780752826482058	-3.6261035007364057
-2.3330433848896064	-52.99410459942959	-0.13654458487872034	0.17934913112412687
-2.1815872801817022	-57.591473519119944	0.014911519829183817	-4.418019788566227
-1.8574197103152983	-38.02061052536945	0.33907908969558775	15.152843205184269
-2.5767212330247276	-85.57741391128107	-0.3802224330138415	-32.40396018072735
-2.5086455827695318	-72.38390155131458	-0.3121467827586457	-19.210447820760862
-2.0293899480602704	-46.51347737960748	0.16710885195061564	6.659976350946238
-2.290283818205353	-61.006659571253635	-0.09378501819446683	-7.833205840699918
-2.280410946230404	-47.614703666612456	-0.08391214621951804	5.558750063941261
-2.219494362187106	-33.64699763916474	-0.02299556217622012	19.52645609138898
-2.2119125646422617	-46.91543906667451	-0.01541376463137567	6.258014663879209
-2.091597457998432	-16.67259743030155	0.10490134201245382	36.50085630025217
-2.339273795718327	-68.07550064780955	-0.14277499570744112	-14.90204691725583
-2.447528247081209	-63.81244084047776	-0.25102944707032293	-10.638987109924045
-2.193871296942234	-29.887447778561665	0.002627503068652004	23.286005951992053
-2.394227255776059	-78.51951536750968	-0.19772845576517284	-25.346061636955966
-2.367758985434193	-87.37434745580575	-0.17126018542330712	-34.20089372525203
-2.1775444775121287	-60.0224920267861	0.018954322498757392	-6.849038296232379
-2.2699075254495256	-71.21652021454355	-0.07340872543863952	-18.043066483989833
-2.316832694632467	-66.75680591403918	-0.12033389462158084	-13.58335218348546
-2.2804459550534375	-54.07307960619005	-0.08394715504255146	-0.8996258756363318
-2.060781190637499	-65.39245341293429	0.13571760937338695	-12.21899968238057
-2.379061176383402	-68.58001522232428	-0.18256237637251616	-15.40656149177056
-2.479592005023733	-63.926262586544766	-0.28309320501284674	-10.752808855991049
-2.245017661654856	-60.72639137569317	-0.04851886164397001	-7.552937645139451
-2.5971276618656702	-86.37165184813406	-0.4006288618547842	-33.19819811758035
-2.541921455936972	-69.76612663604044	-0.345422655926086	-16.592672905486722
-1.9163773815962486	-30.833547857441005	0.28012141841463745	22.339905873112713
-2.398295955557842	-79.51024652971051	-0.20179715554695576	-26.336792799156797
-2.1790262181311846	-63.12651732090737	0.017472581879701465	-9.95306359035365
-2.263998700596858	-64.72678068682976	-0.06749990058597177	-11.553326956276038
-2.143394525977783	-39.76385871032994	0.05310427403310314	13.409595020223776
-2.257729442033451	-50.510387026437286	-0.06123064202256501	2.6630667041164315
-2.283896058332175	-53.30347025946102	-0.08739725832128897	-0.13001652890730497
-2.3924385366844945	-90.02643277158654	-0.19593973667360842	-36.852979041032825
-2.218773970438633	-68.37890859827024	-0.02227517042774707	-15.205454867716526
-2.2766694324673153	-68.23233518641683	-0.0801706324564293	-15.058881455863116
-2.7174898926750757	-83.09127752620424	-0.5209910926641896	-29.91782379565052
-2.067861268064007	-55.70177495191356	0.12863753194687888	-2.528321221359846
-2.101766914362088	-39.08692848021752	0.0947318856487982	14.086525250336194
-2.205728395085316	-68.25286694846551	-0.009229595074430108	-15.079413217911792
-2.2348806111258455	-69.18576948040811	-0.03838181111495942	-16.012315749854395
-2.2337717110058293	-41.036964975990685	-0.03727291099494323	12.136488754563032
-2.1286083887680434	-62.29917398502536	0.06789041124284267	-9.125720254471645
-1.9348599612130783	-39.010139982745244	0.2616388387978077	14.163313747808473
-2.463751913921442	-72.58731664819555	-0.26725311391055584	-19.413862917641836
-2.388074203452561	-69.776895911873	-0.191575403441675	-16.60344218131928
-2.497450034483336	-66.34473058415034	-0.30095123447244987	-13.171276853596623
-2.368094385426957	-67.49616043207763	-0.17159558541607112	-14.322706701523913
-2.14111796108773	-50.476291658923714	0.05538083892315626	2.6971620716300038
-2.0894750251900405	-39.86696966813608	0.10702377482084557	13.306484062417638
-2.1626709914417006	-41.25142418954371	0.033827808569185436	11.922029541010005
-2.2247104050475173	-67.12744845961487	-0.028211605036631227	-13.95399472906115
-2.33668431523256	-67.74426231803128	-0.140185515221674	-14.570808587477558
-2.083869590482209	-25.373528532722787	0.11262920952867717	27.79992519783093
-2.1932768429396674	-45.89918873462861	0.0032219570712186396	7.274264995925108
-2.147913701366633	-58.87392502869636	0.048585098644252867	-5.700471298142645
-2.00232024298748	-44.484932755771524	0.19417855702340603	8.688520974782193
-2.4010509653016925	-32.68510567101541	-0.20455216529080644	20.48834805953831
-2.1699234291445464	-50.64121789274847	0.026575370866339654	2.5322358378052456
-2.1569809079519473	-45.96163764168949	0.03951789205893874	7.211816088864225
-2.208459488931112	-54.26169727279151	-0.011960688920225948	-1.088243542237791
-2.0882771022734232	-35.75184920657088	0.10822169773746282	17.421604523982836
-2.159864764777012	-34.60228732897343	0.036634035233873874	18.571166401580285
-2.415355656587053	-57.88418230240697	-0.21885685657616705	-4.710728571853252
-1.946988170791883	-38.38279947722796	0.24951062921900302	14.790654253325755
-2.4411608559894376	-63.45965679935071	-0.2446620559785515	-10.286203068796993
-2.2417410653433762	-52.81093111619896	-0.045242265332490206	0.3625226143547593
-2.367358859977685	-47.04939284540578	-0.17086005996679887	6.124060885147941
-2.2599385654903017	-73.70405810063988	-0.06343976547941566	-20.530604370086166
-2.0912118243868463	-31.064773668528204	0.10528697562403977	22.108680062025513
-2.6115231003495865	-100.85696898887258	-0.4150243003387004	-47.68351525831886
-2.2683596865972504	-69.21027999588722	-0.07186088658636436	-16.036826265333502
-2.254768362734467	-43.1899719051402	-0.05826956272358075	9.98348182541352
-2.481988152023405	-76.75038187679328	-0.2854893520125188	-23.576928146239567
-2.4945728850434534	-79.0981186813489	-0.2980740850325674	-25.924664950795176
-2.1466602256987244	-38.865569621199455	0.049838574312161654	14.307884109354262
-2.161583468609024	-44.081147579972395	0.034915331401862204	9.092306150581322
-2.2295597684569657	-44.02694813212551	-0.03306096844607964	9.146505598428206
-2.1158784708823077	-56.18630728531389	0.0806203291285783	-3.01285355476017
-2.039455422956962	-47.665913274701126	0.1570433770539239	5.507540455852592
-2.178291400312446	-56.11740362954984	0.018207399698439986	-2.9439498989961237
-2.0742305673775263	-49.54221753501338	0.12226823263335973	3.631236195540339
-2.111494973185472	-41.46484223390803	0.08500382682541385	11.708611496645688
-2.2500275144702755	-56.803934278966125	-0.05352871445938945	-3.6304805484124074
-2.219023666868452	-59.28625442605025	-0.02252486685756594	-6.1128006954965315
-2.085006899840664	-23.320689191582943	0.11149190017022192	29.852764538970774
-2.06708185991738	-48.48742194584102	0.12941694009350613	4.686031784712696
-2.2487486051395535	-69.46215605588571	-0.052249805128667504	-16.288702325331997
-2.217429411073681	-56.14689457055826	-0.020930611062794924	-2.9734408400045425
-2.409729360428173	-67.03968556399639	-0.21323056041728705	-13.866231833442669
-2.086190953210462	-56.22501463452795	0.11030784680042416	-3.0515609039742344
-2.0747429609764367	-43.6670349468923	0.12175583903444931	9.506418783661417
-2.016341275360901	-48.23539471773557	0.18015752464998513	4.938059012818144
-2.1603581027011387	-65.98840892432281	0.03614069730974734	-12.814955193769094
-1.9573978477856144	-40.04115948203662	0.2391009522252716	13.132294248517098
-2.096289520035498	-56.21935305224159	0.1002092799753882	-3.0458993216878696
-2.169549540441949	-38.26683171292618	0.026949259568937123	14.90662201762754
-2.393118941632565	-68.9363971330022	-0.19662014162167907	-15.762943402448485
-2.179473926895298	-58.89883649215963	0.01702487311558798	-5.725382761605914
-2.2055188969825394	-58.12913890824524	-0.009020096971653402	-4.955685177691521
-2.0907149458071217	-44.417451839501325	0.10578385420376435	8.756001891052392
-2.539534323150292	-86.71327353345046	-0.343035523139406	-33.539819802896744
-2.214623364561703	-43.23063895286657	-0.018124564550817013	9.942814777687147
-2.241175355098676	-73.64322915790098	-0.04467655508778989	-20.46977542734726
-2.0939244080800563	-51.66287729713932	0.10257439193082973	1.5105764334143998
-2.209380548738409	-59.57107271566389	-0.01288174872752279	-6.397618985110171
-2.0814789852011018	-42.62981254858312	0.1150198148097843	10.5436411819706
-2.514480572193861	-75.01698130373964	-0.31798177218297496	-21.843527573185924
-2.0448036420857534	-44.82563004694862	0.15169515792513266	8.3478236836051
-2.185189348005224	-57.57341143695555	0.011309452005662024	-4.399957706401835
-2.209003970492631	-45.26516581215313	-0.012505170481745154	7.908287918400589
-2.2843933853437193	-67.9008888005431	-0.08789458533283323	-14.727435069989383
-2.375765708333347	-57.561215655309695	-0.17926690832246095	-4.387761924755978
-2.0236312859342434	-29.86918376184485	0.1728675140766427	23.304269968708866
-2.174786894232966	-50.665244725894496	0.021711905777920038	2.5082090046592214
-2.3184355120174587	-35.83487356809303	-0.12193671200657263	17.338580162460687
-2.16873268422205	-60.2418074907317	0.027766115788836032	-7.068353760177985
-2.43116942018969	-72.44859856792453	-0.2346706201788038	-19.275144837370817
-2.315164122963324	-50.69155439669868	-0.11866532295243815	2.48189933385504
-2.3487114516319707	-63.31874572927691	-0.15221265162108466	-10.145291998723195
-2.7397591245244257	-73.91532856681488	-0.5432603245135397	-20.74187483626116
-2.308212428470142	-56.66285802245346	-0.11171362845925614	-3.4894042918997457
-2.1341356390621513	-59.73437966314873	0.06236316094873473	-6.560925932595012
-2.40492040081881	-38.81963423054273	-0.20842160080792382	14.353819500010985
-2.34038884943584	-71.11356385948235	-0.14389004942495376	-17.940110128928637
-2.1408772483700886	-23.90127544020214	0.055621551640797406	29.272178290351576
-2.241092113952618	-16.9970649328622	-0.04459331394173205	36.176388797691516
-2.5756774375913665	-87.38261020443198	-0.3791786375804804	-34.20915647387827
-2.1440107644884847	-39.522613665206705	0.05248803552240133	13.650840065347012
-2.3791410314734094	-72.92732112487795	-0.18264223146252334	-19.75386739432423
-2.174999590672087	-59.82228102007329	0.02149920933879912	-6.6488272895195735
-2.113535405776929	-42.34924795374903	0.08296339423395693	10.824205776804689
-2.181231278809719	-49.0900031067643	0.015267521201167256	4.0834506237894175
-2.3468526609940454	-58.02995885953888	-0.1503538609831594	-4.856505128985162
-2.1687423464027233	-50.59412215034587	0.0277564536081627	2.5793315802078496
-2.0722678199526854	-58.233014046249934	0.12423098005820066	-5.059560315696217
-2.1596142338821664	-34.64707194495307	0.0368845661287196	18.52638178560065
-2.1370549805578776	-51.21936037122305	0.05944381945300847	1.9540933593306704
-2.1651498872670345	-48.822772944782315	0.03134891274385154	4.350680785771402
-2.214606787310913	-28.124334206181686	-0.018107987300027162	25.04911952437203
-2.0979054016643204	-55.88205125949105	0.09859339834656566	-2.7085975289373323
-2.082133457355667	-45.737081763856935	0.11436534265521914	7.4363719666967825
-2.103216985007748	-42.14990855323654	0.09328181500313804	11.023545177317175
-2.3005615107831545	-56.03752205068088	-0.10406271077226847	-2.86406832012716
-2.322540379187558	-51.06400377334239	-0.1260415791766718	2.109449957211325
-2.057873721467331	-52.2212994555517	0.138625078543555	0.952154275002016
-2.2181602834607475	-53.12243504316447	-0.021661483449861407	0.05101868738924509
-2.4680939992540516	-66.33558486346499	-0.27159519924316555	-13.16213113291127
-2.076570549106691	-41.168310270890544	0.11992825090419501	12.005143459663174
-2.108595011464786	-52.2112747601532	0.08790378854610026	0.9621789704005153
-2.4272806842345744	-68.9716731453388	-0.2307818842236884	-15.79821941478508
-2.118377383798361	-54.38893086048466	0.07812141621252522	-1.215477129930946
-2.5330950014758855	-66.40359844921198	-0.33659620146499947	-13.230144718658266
-2.1797755159786902	-49.00607223899661	0.016723284032195807	4.167381491557109
-2.4124646396376193	-80.22930575655943	-0.2159658396267332	-27.05585202600571
-2.1590053544496186	-45.28937088739647	0.037493445561267436	7.884082843157245
-2.15540891274577	-57.82939982906757	0.041089887265115976	-4.655946098513851
-2.203191820473876	-61.40795714745761	-0.006693020462989807	-8.234503416903891
-2.1937227168818936	-54.24134382685676	0.002776083128992468	-1.0678900963030458
-2.296105584013276	-62.4775468299826	-0.09960678400238976	-9.304093099428883
-2.3271707360981964	-56.7401665500561	-0.13067193608731031	-3.566712819502385
-2.539571071683895	-90.21243896019968	-0.3430722716730088	-37.03898522964596
-2.2396538855391555	-51.10125562851894	-0.04315508552826941	2.0721981020347755
-2.3980827673804015	-67.61580657647067	-0.20158396736951545	-14.442352845916957
-2.2249557189643383	-36.58759288734484	-0.02845691895345226	16.585860843208877
-2.0799060233402997	-30.396781953822	0.11659277667058632	22.776671776731718
-1.9811792967957444	-28.48706133896141	0.2153195032151416	24.686392391592307
-2.509214097284712	-80.92155172384687	-0.31271529727382585	-27.748097993293158
-2.129996271512937	-43.198954684484846	0.06650252849794924	9.974499046068871
-2.3473734272411093	-76.70851657535678	-0.15087462723022327	-23.535062844803065
-2.162324741075281	-44.15580616313869	0.03417405893560499	9.017647567415025
-2.3078594641410746	-47.08420002790916	-0.11136066413018852	6.089253702644555
-2.363230805727653	-56.0332989606448	-0.16673200571676716	-2.859845230091082
-2.205273760773707	-56.56874678710693	-0.008774960762821138	-3.3952930565532142
-2.2394347595982254	-45.86349349924558	-0.04293595958733931	7.309960231308139
-2.2255480554304086	-67.12076449777356	-0.029049255419522524	-13.947310767219847
-1.8964211088023148	-23.016759036588212	0.3000776912085712	30.156694693965505
-2.222832113096956	-48.94726591731248	-0.02633331308607012	4.226187813241239
-2.3864541749935597	-63.4178127493129	-0.18995537498267367	-10.244359018759184
-2.1619901121011935	-53.7465534086889	0.034508687909692526	-0.5730996781351791
-2.4626150718540885	-72.96746677692155	-0.2661162718432024	-19.794013046367837
-2.2295437122811563	-61.529342851357455	-0.03304491227027029	-8.355889120803738
-2.013290253642481	-20.416875808718572	0.18320854636840522	32.756577921835145
-2.337451744650025	-53.5210205167557	-0.14095294463913888	-0.34756678620198045
-2.123639195517171	-55.42537024953438	0.07285960449371487	-2.2519165189806643
-2.1884958154987544	-54.6109952874059	0.008002984512131661	-1.4375415568521817
-2.186116639059037	-46.293274107691445	0.010382160951849073	6.880179622862272
-2.5022481806227006	-75.98888823437963	-0.30574938061181456	-22.815434503825912
-2.367823041800875	-54.08479523351647	-0.17132424178998917	-0.9113415029627561
-2.248421928670723	-55.83182329104653	-0.05192312865983695	-2.6583695604928153
-2.421664168476127	-60.08372892653938	-0.22516536846524104	-6.910275195985662
-2.2520099379471503	-56.595482053553866	-0.055511137936264277	-3.4220283230001485
-2.1875222977250814	-64.11987641262292	0.0089765022858046	-10.946422682069198
-2.251978062966373	-48.80442307810867	-0.055479262955486774	4.369030652445048
-2.135663471824955	-46.201414789254216	0.06083532818593085	6.972038941299502
-2.089200830028858	-59.55235126051289	0.10729796998202801	-6.3788975299591755
-1.9665757712209597	-38.85429005197258	0.22992302878992632	14.319163678581134
-2.010138733952772	-38.959225530723984	0.18636006605811417	14.214228199829734
-2.215584791090805	-41.54517161412505	-0.01908599107991904	11.628282116428664
-2.2644752678461373	-41.160211277156634	-0.06797646783525124	12.013242453397083
-2.2207031211000867	-47.67757538996784	-0.024204321089200675	5.495878340585875
-1.9873751070699655	-29.170803305191697	0.2091236929409206	24.00265042536202
-1.9069624477415346	-38.09635793164034	0.2895363522693515	15.077095798913376
-2.5141965748625807	-80.63194463560458	-0.3176977748516947	-27.458490905050866
-2.315862686082255	-58.88062942113413	-0.11936388607136905	-5.707175690580414
-2.0923157912911847	-52.648778770964725	0.10418300871970132	0.5246749595889924
-2.169800214469433	-56.67511769401287	0.026698585541453212	-3.5016639634591513
-2.1749001960852183	-73.10852695380615	0.021598603925667703	-19.93507322325243
-2.1756504956283607	-55.828249533650876	0.020848304382525384	-2.6547958030971586
-2.3405643755104393	-81.76775264299667	-0.14406557549955323	-28.59429891244295
-2.2139575929031707	-55.65241760022599	-0.01745879289228469	-2.4789638696722704
-2.095045029069297	-72.01652174461307	0.10145377094158903	-18.843068014059355
-2.326503475487698	-58.22700457084264	-0.13000467547681183	-5.053550840288921
-2.25696790748043	-70.08523251804064	-0.060469107469543815	-16.911778787486924
-2.256661574821919	-58.95903010535679	-0.06016277481103316	-5.785576374803071
-1.9737431473331526	-54.975060244774426	0.22275565267773345	-1.8016065142207083
-2.251280634314753	-60.45071087561939	-0.05478183430386707	-7.277257145065676
-2.1858579459949397	-33.00914976509955	0.010640854015946388	20.164303965454167
-2.2426399860996753	-51.216337592771	-0.046141186088789254	1.9571161377827195
-2.099388440605253	-60.84963702363157	0.09711035940563306	-7.676183293077855
-2.226056404877454	-40.44390329277766	-0.029557604866568	12.729550437776055
-2.1278201646055095	-54.75983158282446	0.06867863540537655	-1.5863778522707435
-2.245592945604585	-46.49136562223137	-0.04909414559369907	6.682088108322347
-2.243520788208116	-66.49742145212707	-0.0470219881972298	-13.323967721573354
-2.0286217482644133	-69.08343922150019	0.16787705174647272	-15.909985490946468
-2.2556284712045453	-60.69232086433837	-0.059129671193659306	-7.518867133784653
-1.8800597616937011	-48.20365251259017	0.3164390383171849	4.96980121796355
-2.281518631207291	-71.48382997062043	-0.085019831196405	-18.310376240066716
-2.126972801692318	-45.10827628643489	0.06952599831856787	8.06517744411883
-2.197393149486743	-39.309481628731845	-0.0008943494758568704	13.863972101821872
-2.3332523205899633	-40.130497519460505	-0.1367535205790773	13.042956211093212
-2.26776607852662	-69.59103895053306	-0.07126727851573378	-16.417585219979344
-2.006446251529269	-47.30320134442391	0.19005254848161712	5.870252386129806
-2.395876085269265	-54.8590965492713	-0.19937728525837883	-1.6856428187175823
-2.354579195496626	-74.90431643613366	-0.15808039548574015	-21.730862705579938
-1.9997774949879386	-61.06515315901618	0.1967213050229475	-7.891699428462459
-2.2795696426182985	-70.66618552084941	-0.08307084260741249	-17.492731790295693
-2.026821701787412	-28.55277123049578	0.16967709822347388	24.62068250005794
-2.081344014033675	-61.899262245983294	0.11515478597721085	-8.725808515429577
-2.477222673711367	-76.16209125345344	-0.2807238737004809	-22.988637522899722
-2.025662977481261	-50.45416921698899	0.17083582252962515	2.7192845135647303
-2.0177058565896004	-39.41157829225634	0.1787929434212856	13.76187543829738
-2.1359855792834423	-54.85288406681167	0.060513220727443695	-1.6794303362579512
-2.3736390689737163	-52.377312312860965	-0.1771402689628303	0.7961414176927519
-2.1371191181824543	-43.57906969575981	0.059379681828431785	9.594384034793904
-2.2442115342710167	-58.26874330685342	-0.047712734260130674	-5.095289576299706
-1.9513256033533253	-38.70920322157795	0.24517319665756077	14.464250508975766
-2.088111279765144	-48.94203399602452	0.10838752024574205	4.231419734529197
-2.2412774998228997	-62.96635147493342	-0.044778699812013656	-9.792897744379701
-2.524026232305914	-59.01000374862954	-0.3275274322950281	-5.836550018075826
-2.2932459870935418	-60.20902046387394	-0.09674718708265573	-7.035566733320223
-2.2003629999235272	-56.376990825111506	-0.0038641999126411974	-3.203537094557788
-2.050227969244588	-34.21352221117226	0.14627083076629788	18.959931519381456
-2.1592788426787592	-48.0765227175381	0.037219957332126796	5.09693101301562
-2.2187566316570155	-54.08028946521654	-0.02225783164612949	-0.9068357346628204
-2.2011776507715695	-21.86355076742052	-0.004678850760683417	31.309902963133197
-2.2063477216288447	-46.60153922324898	-0.009848921617958695	6.57191450730474
